MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),AMOUNT IN DAS FOR IMPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR EXPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR GUARANTEES OF COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR RETURN OF GUARANTEES OF COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR ENERGY OFFERS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),AMOUNT IN DAS FOR LOAD DECLARATIONS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),LOSSES OND OTHER (€),TOTAL (€)
201103,12,3/7/2011,16,5441.813708,510,210,-183.375,73.35,0,0,0,0,0,0,11304.23427,1023.829873,4905.580133,17123.61927
201103,12,3/7/2011,17,5688.446567,510,142,-191.82,76.728,0,0,0,0,0,0,7393.183649,735.636903,5368.190259,13381.91881
201103,12,3/7/2011,18,5802.048959,510,127,-198.83,79.532,0,0,0,0,0,0,6011.197695,2456.104073,6028.483804,14376.48757
201103,12,3/7/2011,19,6178.853886,510,73,-787.618,727.032,0,0,0,0,0,0,3959.301139,913.2979805,4701.966072,9513.979192
201103,12,3/7/2011,20,6785.14404,510,122,-768.339,709.236,0,0,0,0,0,0,5252.899049,1652.949037,5174.873363,12021.61845
201103,12,3/7/2011,21,6778.187454,510,93,-768.976,709.824,0,0,0,0,0,0,7756.744248,940.0249478,4818.107407,13455.7246
201103,12,3/7/2011,22,6478.897134,510,117,-295.44,118.176,0,0,0,0,0,0,7420.324949,254.6600065,5375.95474,12873.6757
201103,12,3/7/2011,23,5992.461988,540,46,-295.325,118.13,0,0,0,0,0,0,12260.95171,2260.538414,4936.353442,19280.64857
201103,12,3/7/2011,24,5616.806107,570,133,-113.256,75.504,0,0,0,0,0,0,2207.542959,1065.102405,2841.95545,6076.848814
201103,12,3/7/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/8/2011,1,4962.571122,560,133,-109.743,73.162,0,0,0,0,0,0,-1101.536718,1595.169329,2318.196548,2775.248159
201103,12,3/8/2011,2,4890.20576,495,200,-107.292,71.528,0,0,0,0,0,0,-1705.863628,107.9248095,2089.472535,455.7697169
201103,12,3/8/2011,3,4991.083575,495,200,-106.269,70.846,0,0,0,0,0,0,-1977.417933,-290.0998727,1813.929907,-489.0108984
201103,12,3/8/2011,4,4920.597891,455,160,-105.777,70.518,0,0,0,0,0,0,-2055.674622,352.5001863,1562.443099,-175.9903371
201103,12,3/8/2011,5,4761.52802,445,150,-104.727,69.818,0,0,0,0,0,0,-5648.124102,1759.262753,1715.350669,-2208.419681
201103,12,3/8/2011,6,4855.056274,460,165,-104.7,69.8,0,0,0,0,0,0,-5452.817333,-89.97878655,1566.865429,-4010.830691
201103,12,3/8/2011,7,5212.030756,345,55,-106.413,70.942,0,0,0,0,0,0,-2292.301569,174.9059125,1360.325721,-792.540935
201103,12,3/8/2011,8,5707.577523,255,45,-179.775,71.91,0,0,0,0,0,0,-1891.9388,383.0159639,1120.544013,-496.2438227
201103,12,3/8/2011,9,6385.278997,215,45,-477.711,440.964,0,0,0,0,0,0,985.0430765,766.3686837,1200.859736,2915.524496
201103,12,3/8/2011,10,7175.46926,165,45,-790.972,730.128,0,0,0,0,0,0,8087.032389,1416.728189,1025.34039,10468.25697
201103,12,3/8/2011,11,7499.184711,165,45,-313.69,125.476,0,0,0,0,0,0,10407.54255,627.4884088,677.0098449,11523.8268
201103,12,3/8/2011,12,7603.249841,165,45,-462.53,185.012,0,0,0,0,0,0,13256.41789,1306.39239,-189.2782327,14096.01405
201103,12,3/8/2011,13,7695.111081,165,45,-1202.656,1110.144,0,0,0,0,0,0,18997.19566,-64.72124252,-1168.820107,17671.14231
201103,12,3/8/2011,14,7631.516935,140,40,-320,128,0,0,0,0,0,0,4659.957754,29.60472953,-211.5221171,4286.040366
201103,12,3/8/2011,15,7153.531214,145,45,-314.835,125.934,0,0,0,0,0,0,4936.03556,705.5908949,684.55462,6137.280075
201103,12,3/8/2011,16,7000.830421,145,45,-313.43,125.372,0,0,0,0,0,0,5149.016822,3626.093874,557.9053537,9144.95805
201103,12,3/8/2011,17,7104.629172,145,45,-313.495,125.398,0,0,0,0,0,0,4507.847631,3013.387747,273.5928377,7606.731216
201103,12,3/8/2011,18,7126.676894,145,45,-313.655,125.462,0,0,0,0,0,0,5424.920658,2622.272921,-163.1901259,7695.810453
201103,12,3/8/2011,19,7563.072855,165,45,-838.24,773.76,0,0,0,0,0,0,4018.073783,962.5426139,-1654.464563,3261.671834
201103,12,3/8/2011,20,8205.505216,240,35,-820.794,757.656,0,0,0,0,0,0,10777.2484,2749.396566,-1369.298057,12094.20891
201103,12,3/8/2011,21,8050.751724,240,45,-832,768,0,0,0,0,0,0,9437.81854,1988.843457,-706.1096437,10656.55235
201103,12,3/8/2011,22,7301.788648,170,35,-313.69,125.476,0,0,0,0,0,0,5232.014712,493.6287468,-114.891139,5422.53832
201103,12,3/8/2011,23,6566.633361,210,40,-304.3,121.72,0,0,0,0,0,0,13638.57867,1362.84496,1274.989837,16093.83347
201103,12,3/8/2011,24,6169.978759,250,50,-177.345,118.23,0,0,0,0,0,0,8158.080184,83.64369664,1114.94327,9297.552151
201103,12,3/8/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/9/2011,1,5668.275825,265,45,-112.881,75.254,0,0,0,0,0,0,-3392.608278,75.09384623,1231.791253,-2123.350179
201103,12,3/9/2011,2,5366.960664,475,125,-113.328,75.552,0,0,0,0,0,0,-2404.467087,-187.3529457,1399.865203,-1229.73083
201103,12,3/9/2011,3,5433.917794,485,98,-113.328,75.552,0,0,0,0,0,0,-975.9762636,-204.0142545,1428.346723,210.5802048
201103,12,3/9/2011,4,5531.771744,462,30,-113.271,75.514,0,0,0,0,0,0,861.0295759,-13.7917403,1731.2104,2540.691235
201103,12,3/9/2011,5,5437.043013,453,30,-109.89,73.26,0,0,0,0,0,0,487.3572252,693.3554125,1502.395686,2646.478323
201103,12,3/9/2011,6,5486.547759,462,30,-109.695,73.13,0,0,0,0,0,0,1349.426973,-187.1995393,1485.589705,2611.252139
201103,12,3/9/2011,7,5475.126817,550,136,-109.917,73.278,0,0,0,0,0,0,2375.36321,459.9416566,1964.040498,4762.706365
201103,12,3/9/2011,8,6184.30588,550,100,-295.54,118.216,0,0,0,0,0,0,6355.97591,1337.955995,889.7637851,8406.37169
201103,12,3/9/2011,9,6774.155157,550,76,-814.905,752.22,0,0,0,0,0,0,16580.27595,-447.5683439,787.7318239,16857.75443
201103,12,3/9/2011,10,7467.382991,412,135,-814.216,751.584,0,0,0,0,0,0,17596.08517,2504.144747,1096.691263,21134.28918
201103,12,3/9/2011,11,7635.94062,405,130,-314.37,125.748,0,0,0,0,0,0,4326.200976,1528.326208,242.8546,5908.759784
201103,12,3/9/2011,12,7653.769493,420,25,-313.6,125.44,0,0,0,0,0,0,2886.273476,835.3954738,193.8390489,3727.347999
201103,12,3/9/2011,13,7659.040582,352,5,-815.945,753.18,0,0,0,0,0,0,3105.141454,1694.61679,-456.3977779,4280.595466
201103,12,3/9/2011,14,7521.561517,290,20,-305.375,122.15,0,0,0,0,0,0,4095.950136,702.0025657,-425.6032443,4189.124458
201103,12,3/9/2011,15,7035.922004,310,20,-304.395,121.758,0,0,0,0,0,0,8970.088635,2911.903519,-116.4827922,11582.87236
201103,12,3/9/2011,16,6794.612002,343,40,-313.16,125.264,0,0,0,0,0,0,10858.03567,63.58681651,-86.49587686,10647.23061
201103,12,3/9/2011,17,6902.449451,325,50,-313.16,125.264,0,0,0,0,0,0,6819.741875,2898.789533,-431.7323672,9098.90304
201103,12,3/9/2011,18,6844.524913,355,80,-313.16,125.264,0,0,0,0,0,0,8748.161294,3383.023049,-317.8510395,11625.4373
201103,12,3/9/2011,19,7270.732453,365,75,-794.001,732.924,0,0,0,0,0,0,8754.60757,943.463642,-994.8431228,8642.15109
201103,12,3/9/2011,20,8020.862515,390,70,-838.24,773.76,0,0,0,0,0,0,12081.84496,-1053.83068,-172.6139725,10790.92031
201103,12,3/9/2011,21,7971.463957,396,70,-818.597,755.628,0,0,0,0,0,0,11349.93954,2356.267135,-370.2894179,13272.94826
201103,12,3/9/2011,22,7416.360917,342,25,-313.16,125.264,0,0,0,0,0,0,16545.63697,3298.06899,-205.2620739,19450.54788
201103,12,3/9/2011,23,6740.593394,343,20,-198.99,79.596,0,0,0,0,0,0,7350.495636,1426.068882,-114.8380494,8542.332468
201103,12,3/9/2011,24,6294.452128,470,50,-115.392,76.928,0,0,0,0,0,0,11431.85251,542.6286849,209.3158863,12145.33308
201103,12,3/9/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/10/2011,1,5730.764354,440,50,-177.075,118.05,0,0,0,0,0,0,2607.829799,1686.262003,879.5739867,5114.64079
201103,12,3/10/2011,2,5297.691117,650,295,-235.892,117.946,0,0,0,0,0,0,-1021.262961,781.5036444,1756.227525,1398.522209
201103,12,3/10/2011,3,5353.622491,640,176,-212.88,106.44,0,0,0,0,0,0,3945.736057,640.1717807,2349.803791,6829.27163
201103,12,3/10/2011,4,5185.297922,640,165,-151.076,75.538,0,0,0,0,0,0,1392.332703,399.9287418,1700.981193,3417.704638
201103,12,3/10/2011,5,5066.862475,670,175,-146.532,73.266,0,0,0,0,0,0,2441.903559,565.8869408,2223.65713,5158.181629
201103,12,3/10/2011,6,5146.915905,670,195,-146.256,73.128,0,0,0,0,0,0,4107.068607,-150.8225165,2354.492264,6237.610355
201103,12,3/10/2011,7,5552.348428,520,122,-153.888,76.944,0,0,0,0,0,0,1688.88844,1505.624082,1399.667938,4517.236459
201103,12,3/10/2011,8,6322.130968,550,76,-181.17,120.78,0,0,0,0,0,0,6735.659755,2688.151992,29.67091883,9393.092666
201103,12,3/10/2011,9,6742.878493,493,116,-626.77,752.124,0,0,0,0,0,0,4533.545661,1512.371236,-87.42773039,6083.843166
201103,12,3/10/2011,10,7230.019598,435,50,-831,997.2,0,0,0,0,0,0,3974.048476,2346.879543,-496.4400976,5990.687922
201103,12,3/10/2011,11,7354.952149,470,55,-240.27,160.18,0,0,0,0,0,0,3931.693757,140.8732029,-651.2343214,3341.242639
201103,12,3/10/2011,12,7342.139117,421,36,-216.75,144.5,0,0,0,0,0,0,9206.798835,2020.755586,-818.5433315,10336.76109
201103,12,3/10/2011,13,7307.860857,390,55,-704,844.8,0,0,0,0,0,0,6466.010982,2504.739846,-1340.095824,7771.455004
201103,12,3/10/2011,14,7206.965643,365,25,-188.7,125.8,0,0,0,0,0,0,2098.552849,1055.121069,-381.1833434,2709.590574
201103,12,3/10/2011,15,6801.413315,348,29,-187.896,125.264,0,0,0,0,0,0,4961.898039,2524.399966,-527.1608232,6896.505182
201103,12,3/10/2011,16,6583.150976,400,29,-188.016,125.344,0,0,0,0,0,0,3954.709453,1395.437798,89.35424677,5376.829498
201103,12,3/10/2011,17,6682.685745,447,24,-187.977,125.318,0,0,0,0,0,0,2460.823731,1825.351216,-373.0737957,3850.442151
201103,12,3/10/2011,18,6717.665484,447,24,-187.971,125.314,0,0,0,0,0,0,7986.511938,2011.982409,-743.4129141,9192.424433
201103,12,3/10/2011,19,7289.561539,437,20,-628.53,754.236,0,0,0,0,0,0,10998.95131,-683.723476,-1785.562172,8655.371663
201103,12,3/10/2011,20,8077.232173,470,105,-898.1,1077.72,0,0,0,0,0,0,4268.444363,2678.316913,-1517.151406,5609.22987
201103,12,3/10/2011,21,7972.344875,470,100,-827.9,993.48,0,0,0,0,0,0,5453.352618,1543.523937,-1599.544759,5562.911795
201103,12,3/10/2011,22,7282.135488,485,51,-208.59,139.06,0,0,0,0,0,0,8152.268462,1208.253524,-663.406524,8627.585462
201103,12,3/10/2011,23,6555.120236,470,55,-182.439,121.626,0,0,0,0,0,0,9359.643656,1248.704389,-54.76737902,10492.76767
201103,12,3/10/2011,24,6102.578892,500,165,-236.488,118.244,0,0,0,0,0,0,2712.039076,1016.513898,-250.8752781,3359.433696
201103,12,3/10/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/11/2011,1,5555.295023,500,82,-242.92,121.46,0,0,0,0,0,0,1810.699745,1530.931002,713.0038613,3933.174608
201103,12,3/11/2011,2,5194.549363,500,98,-153.456,306.912,0,0,0,0,0,0,10783.74156,13970.16223,1420.575516,26327.93531
201103,12,3/11/2011,3,5222.267075,494,92,-158.992,317.984,0,0,0,0,0,0,5075.649143,141.6537688,1500.32258,6876.617492
201103,12,3/11/2011,4,5094.027661,488,64,-146.62,293.24,0,0,0,0,0,0,6470.262128,924.9038965,1263.486686,8805.27271
201103,12,3/11/2011,5,4968.853314,468,58,-143.78,287.56,0,0,0,0,0,0,48.40936469,441.8270062,830.5502918,1464.566663
201103,12,3/11/2011,6,5040.489212,480,58,-143.8,287.6,0,0,0,0,0,0,5918.518395,390.2281202,1521.951473,7974.497988
201103,12,3/11/2011,7,5448.488039,550,131,-236.1,472.2,0,0,0,0,0,0,7152.979165,282.9781447,1666.619953,9338.677262
201103,12,3/11/2011,8,6159.566673,446,29,-182.427,547.281,0,0,0,0,0,0,5912.368878,1390.056292,258.0932056,7925.372376
201103,12,3/11/2011,9,6488.685604,430,20,-626.76,1065.492,0,0,0,0,0,0,12916.52065,1514.000799,-364.1371241,14505.11633
201103,12,3/11/2011,10,6945.938754,505,88,-626.32,1064.744,0,0,0,0,0,0,14684.06185,510.3454101,-222.3347173,15410.49654
201103,12,3/11/2011,11,6981.012062,525,108,-182.829,548.487,0,0,0,0,0,0,13285.81538,1307.013922,-825.4057397,14133.08156
201103,12,3/11/2011,12,6920.664449,491,79,-182.568,547.704,0,0,0,0,0,0,3742.848849,2003.174249,-132.8116438,5978.347454
201103,12,3/11/2011,13,6867.424104,443,51,-591.38,1005.346,0,0,0,0,0,0,3391.419545,1073.410379,-874.7858802,4004.010044
201103,12,3/11/2011,14,6724.302933,400,20,-177.306,531.918,0,0,0,0,0,0,4364.925061,1328.988791,-652.3342014,5396.19165
201103,12,3/11/2011,15,6331.316809,400,20,-177.555,532.665,0,0,0,0,0,0,10542.67699,1005.80881,-61.9632926,11841.63251
201103,12,3/11/2011,16,6201.438886,337,20,-177.423,532.269,0,0,0,0,0,0,8863.942091,1589.00545,-91.88073136,10715.91281
201103,12,3/11/2011,17,6326.891943,400,20,-177.483,532.449,0,0,0,0,0,0,5473.36649,1343.108501,-659.9296342,6511.511357
201103,12,3/11/2011,18,6356.464028,413,20,-177.468,532.404,0,0,0,0,0,0,4091.974334,832.6647618,-495.4180175,4784.157078
201103,12,3/11/2011,19,6873.79182,405,20,-608.27,1034.059,0,0,0,0,0,0,3420.900844,0.311403894,-1112.363702,2734.637546
201103,12,3/11/2011,20,7629.92988,379,15,-629.34,1069.878,0,0,0,0,0,0,10897.62363,2422.802083,-1206.686584,12554.27713
201103,12,3/11/2011,21,7510.233345,379,10,-627.05,1065.985,0,0,0,0,0,0,10862.02055,1053.786575,-1890.17333,10464.5688
201103,12,3/11/2011,22,6961.985922,415,20,-182.433,547.299,0,0,0,0,0,0,10746.96257,1539.286194,-905.1043295,11746.01043
201103,12,3/11/2011,23,6307.134711,470,20,-177.261,531.783,0,0,0,0,0,0,8938.800666,1558.653894,-359.0195512,10492.95701
201103,12,3/11/2011,24,5931.180659,495,47,-150.584,301.168,0,0,0,0,0,0,7739.549811,862.216593,803.5708527,9555.921257
201103,12,3/11/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/12/2011,1,5539.917298,458,30,-246.368,492.736,0,0,0,0,0,0,7932.427433,853.173187,2116.062039,11148.03066
201103,12,3/12/2011,2,5143.043367,600,242,-238.088,476.176,0,0,0,0,0,0,7201.141554,260.7067265,2819.16833,10519.10461
201103,12,3/12/2011,3,5108.26202,600,230,-238.052,476.104,0,0,0,0,0,0,5164.274375,125.233142,2811.755546,8339.315063
201103,12,3/12/2011,4,4943.707336,570,170,-229.28,458.56,0,0,0,0,0,0,2118.921399,566.4547754,1804.649651,4719.305826
201103,12,3/12/2011,5,4785.919855,570,145,-158.804,317.608,0,0,0,0,0,0,11983.69056,1282.878122,2292.375172,15717.74786
201103,12,3/12/2011,6,4768.226342,585,145,-153.72,307.44,0,0,0,0,0,0,11863.83839,-598.1016389,2470.378648,13889.8354
201103,12,3/12/2011,7,4875.435732,563,125,-153.772,307.544,0,0,0,0,0,0,14901.5784,1201.463462,2914.955231,19171.76909
201103,12,3/12/2011,8,5119.26321,485,100,-112.974,338.922,0,0,0,0,0,0,7723.785417,790.1943707,2755.827278,11495.75507
201103,12,3/12/2011,9,5512.894306,470,20,-590.25,1003.425,0,0,0,0,0,0,2277.361297,810.3386821,2902.007439,6402.882418
201103,12,3/12/2011,10,5960.759925,490,20,-628.02,1067.634,0,0,0,0,0,0,19112.06463,1700.141221,3350.005965,24601.82582
201103,12,3/12/2011,11,6163.410835,500,20,-182.406,547.218,0,0,0,0,0,0,4767.216057,994.6265245,2146.708685,8273.363267
201103,12,3/12/2011,12,6263.281504,500,20,-182.373,547.119,0,0,0,0,0,0,3735.603821,634.4809185,1768.653642,6503.484382
201103,12,3/12/2011,13,6336.494903,500,20,-607.98,1033.566,0,0,0,0,0,0,1897.068226,1323.327472,1707.722651,5353.704349
201103,12,3/12/2011,14,6254.160799,487,20,-182.418,547.254,0,0,0,0,0,0,1839.749785,879.299195,2259.502742,5343.387722
201103,12,3/12/2011,15,5892.525799,430,20,-182.406,547.218,0,0,0,0,0,0,3935.444718,1260.814193,2016.858646,7577.929556
201103,12,3/12/2011,16,5739.850264,447,20,-182.298,546.894,0,0,0,0,0,0,7410.90769,365.0523989,2196.828198,10337.38429
201103,12,3/12/2011,17,5859.55187,450,20,-182.37,547.11,0,0,0,0,0,0,2403.307047,998.8011252,2632.481264,6399.329437
201103,12,3/12/2011,18,5854.413345,460,20,-182.334,547.002,0,0,0,0,0,0,1591.570126,1597.9349,2093.549197,5647.722222
201103,12,3/12/2011,19,6374.327242,500,20,-626.53,1065.101,0,0,0,0,0,0,16875.42219,120.2983437,1719.151735,19153.44327
201103,12,3/12/2011,20,7248.351189,500,35,-628.47,1068.399,0,0,0,0,0,0,13146.73613,1599.679316,1829.36601,17015.71045
201103,12,3/12/2011,21,7128.955504,500,53,-628.68,1068.756,0,0,0,0,0,0,10902.29104,898.2840638,1503.363345,13744.01445
201103,12,3/12/2011,22,6659.375958,500,18,-188.016,564.048,0,0,0,0,0,0,9438.740921,543.8185225,1981.352933,12339.94438
201103,12,3/12/2011,23,6098.686195,500,20,-182.427,547.281,0,0,0,0,0,0,7820.728262,1082.534706,1907.900647,11176.01761
201103,12,3/12/2011,24,5843.377189,500,55,-242.968,485.936,0,0,0,0,0,0,2275.214704,-150.5780685,1816.479543,4184.084179
201103,12,3/12/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/13/2011,1,5363.449684,450,70,-237.808,475.616,0,0,0,0,0,0,15517.08801,-44.78155086,4155.247611,19865.36207
201103,12,3/13/2011,2,4886.299836,500,95,-238.432,476.864,0,0,0,0,0,0,1298.45469,-339.9071824,3035.301028,4232.280536
201103,12,3/13/2011,3,4891.2945,500,65,-238.448,476.896,0,0,0,0,0,0,1381.706091,304.0750716,2900.369097,4824.59826
201103,12,3/13/2011,4,4671.351554,500,65,-216,432,0,0,0,0,0,0,2801.564026,133.2235229,2599.356878,5750.144427
201103,12,3/13/2011,5,4477.398897,500,65,-142.176,284.352,0,0,0,0,0,0,-499.7524821,-1000.46746,1430.444565,72.40062228
201103,12,3/13/2011,6,4570.584844,486,65,-145.788,291.576,0,0,0,0,0,0,6431.221912,389.1901793,2697.9241,9664.124191
201103,12,3/13/2011,7,4678.541251,500,65,-145.788,291.576,0,0,0,0,0,0,6625.888899,-312.9423606,2294.898763,8753.633301
201103,12,3/13/2011,8,4918.4257,460,68,-146.552,293.104,0,0,0,0,0,0,8590.136518,1090.161581,1806.710275,11633.56037
201103,12,3/13/2011,9,4669.914422,460,60,-146.54,293.08,0,0,0,0,0,0,-2311.212384,2607.01845,1446.613223,1888.959289
201103,12,3/13/2011,10,4927.269748,440,60,-202.6,405.2,0,0,0,0,0,0,6871.112835,1067.244908,2149.207865,10290.16561
201103,12,3/13/2011,11,5292.223733,440,60,-242.92,485.84,0,0,0,0,0,0,1846.638257,-11.78111474,2781.251059,4859.028201
201103,12,3/13/2011,12,5605.921903,440,60,-246.468,492.936,0,0,0,0,0,0,1454.451637,834.1219794,2852.097875,5387.139492
201103,12,3/13/2011,13,5741.193708,440,60,-607.5,1032.75,0,0,0,0,0,0,2169.029727,1417.624221,1678.021844,5689.925791
201103,12,3/13/2011,14,5607.42486,480,60,-607.3,1032.41,0,0,0,0,0,0,1704.381919,1188.244072,1973.843704,5291.579695
201103,12,3/13/2011,15,5131.226304,500,61,-153.924,307.848,0,0,0,0,0,0,351.2214556,-203.0577882,1995.953962,2298.041629
201103,12,3/13/2011,16,5016.965185,470,61,-146.988,293.976,0,0,0,0,0,0,506.2135659,574.5198938,1815.648192,3043.369652
201103,12,3/13/2011,17,5215.644586,470,61,-151.104,302.208,0,0,0,0,0,0,3606.577602,496.2903913,2626.657667,6880.62966
201103,12,3/13/2011,18,5219.739371,470,61,-146.988,293.976,0,0,0,0,0,0,5949.083667,3392.598703,2518.220859,12006.89123
201103,12,3/13/2011,19,5797.094928,500,70,-242.92,485.84,0,0,0,0,0,0,6247.194054,970.6509951,1245.545069,8706.310118
201103,12,3/13/2011,20,6632.129429,500,77,-243.224,486.448,0,0,0,0,0,0,4686.680804,2236.166557,1588.003301,8754.074661
201103,12,3/13/2011,21,6689.248665,500,89,-237.084,474.168,0,0,0,0,0,0,2595.453804,699.8079885,1631.514646,5163.860438
201103,12,3/13/2011,22,6435.554544,500,69,-243.272,486.544,0,0,0,0,0,0,4034.350365,1829.624872,1749.800518,7857.047755
201103,12,3/13/2011,23,5873.409942,500,66,-242.76,485.52,0,0,0,0,0,0,3830.888745,1600.771401,1935.361861,7609.782007
201103,12,3/13/2011,24,5561.604181,500,90,-234.84,469.68,0,0,0,0,0,0,5208.99278,734.3475396,2437.358986,8615.539306
201103,12,3/13/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/14/2011,1,4992.100204,485,65,-153.456,306.912,0,0,0,0,0,0,-220.9955663,1593.098256,1432.244324,2957.803014
201103,12,3/14/2011,2,4816.903669,500,50,-144.86,289.72,0,0,0,0,0,0,-2452.692236,-9.363696541,1229.321609,-1087.874324
201103,12,3/14/2011,3,4819.829952,475,50,-142.984,285.968,0,0,0,0,0,0,-824.820597,108.8405286,988.0566058,415.0605374
201103,12,3/14/2011,4,4712.963595,470,50,-142.16,284.32,0,0,0,0,0,0,424.9043145,176.8178275,1297.906574,2041.788716
201103,12,3/14/2011,5,4817.213395,405,50,-142.568,285.136,0,0,0,0,0,0,635.9309494,-288.1545037,1443.306775,1933.651221
201103,12,3/14/2011,6,4797.49929,430,50,-142.772,285.544,0,0,0,0,0,0,3471.972896,73.87995272,2207.265515,5895.890364
201103,12,3/14/2011,7,4858.011982,485,50,-143.804,287.608,0,0,0,0,0,0,3873.275106,1956.379983,2388.293488,8361.752577
201103,12,3/14/2011,8,5650.654846,480,35,-177.075,531.225,0,0,0,0,0,0,5385.266298,1300.000666,1258.540829,8297.957792
201103,12,3/14/2011,9,6046.865806,470,35,-608.45,1034.365,0,0,0,0,0,0,2749.202844,684.3270299,776.8923314,4636.337206
201103,12,3/14/2011,10,6379.724672,390,10,-608.34,1034.178,0,0,0,0,0,0,-3114.274944,1604.407649,534.302762,-549.7265332
201103,12,3/14/2011,11,6383.227742,433,10,-182.502,547.506,0,0,0,0,0,0,3793.508313,1123.116399,410.6046661,5692.233378
201103,12,3/14/2011,12,6353.242225,410,30,-182.502,547.506,0,0,0,0,0,0,3502.494413,1121.120066,178.9683598,5167.586839
201103,12,3/14/2011,13,6333.630459,399,19,-608.34,1034.178,0,0,0,0,0,0,3110.710954,919.4326005,-710.0316591,3745.949896
201103,12,3/14/2011,14,6234.789907,390,10,-182.385,547.155,0,0,0,0,0,0,2691.7465,703.4507054,675.6312064,4435.598411
201103,12,3/14/2011,15,5916.958902,390,10,-182.448,547.344,0,0,0,0,0,0,2960.258466,2265.932102,755.9392284,6347.025796
201103,12,3/14/2011,16,5688.261106,390,10,-182.298,546.894,0,0,0,0,0,0,1212.23802,9547.054568,920.1897289,12044.07832
201103,12,3/14/2011,17,5690.009257,390,10,-180.9,542.7,0,0,0,0,0,0,3304.477906,1987.990327,1426.334521,7080.602754
201103,12,3/14/2011,18,5683.705474,390,10,-177.213,531.639,0,0,0,0,0,0,5658.593773,2426.673713,1658.761573,10098.45506
201103,12,3/14/2011,19,6152.498585,450,10,-608.06,1033.702,0,0,0,0,0,0,3161.536564,323.3643117,1067.164941,4977.707817
201103,12,3/14/2011,20,7023.213524,465,40,-608.16,1033.872,0,0,0,0,0,0,3009.382802,2452.79499,338.6092949,6226.499087
201103,12,3/14/2011,21,7036.750158,440,10,-607.99,1033.583,0,0,0,0,0,0,4200.316188,387.5113539,980.4270989,5993.84764
201103,12,3/14/2011,22,6567.977,445,20,-182.637,547.911,0,0,0,0,0,0,3059.887293,1593.800401,1130.883526,6149.84522
201103,12,3/14/2011,23,5867.795265,450,10,-180.9,542.7,0,0,0,0,0,0,6639.842419,1475.917612,1976.424913,10453.98494
201103,12,3/14/2011,24,5440.339535,475,50,-236.104,472.208,0,0,0,0,0,0,7660.645332,308.5139137,2316.412845,10521.67609
201103,12,3/14/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201103,12,3/15/2011,1,4963.261608,465,50,-158.912,317.824,0,0,0,0,0,0,-2520.252459,-3438.848402,6162.033812,361.8449509
201103,12,3/15/2011,2,4783.227907,550,92,-143.468,286.936,0,0,0,0,0,0,-4156.33527,-259.7747011,1517.384852,-2755.257119
201103,12,3/15/2011,3,4743.744824,550,100,-144.672,289.344,0,0,0,0,0,0,-3144.535131,281.1277158,1754.367542,-964.3678733
201103,12,3/15/2011,4,4656.024884,550,105,-142.568,285.136,0,0,0,0,0,0,-3480.440242,20.75797513,1679.833467,-1637.280799
201103,12,3/15/2011,5,4679.45573,535,115,-141.832,283.664,0,0,0,0,0,0,-2907.200711,174.3530747,1821.100532,-769.9151035
201103,12,3/15/2011,6,4732.739888,550,115,-144.416,288.832,0,0,0,0,0,0,-3055.705183,87.49541668,1463.582966,-1360.2108
201103,12,3/15/2011,7,4976.093628,530,95,-150.452,300.904,0,0,0,0,0,0,4737.554876,1138.868059,2554.600427,8581.475361
201103,12,3/15/2011,8,5490.88674,500,106,-181.77,545.31,0,0,0,0,0,0,5606.860918,1115.324735,2628.489709,9714.215363
