MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€),RES FLOOR (€)
201505,5,11/5/2015,23,"5,289,530,554,769",12,0,0,"1,179,393,577,209","-212,134,267,812","2,609,703,662,154",",0275",",1195871538930295524364209790313822625875",0,0,"4,313,323,324,350,360,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,226,441,508,207,780,000,000,000,000,000,000,000,000","1,042,993"
201505,5,11/5/2015,24,"4,868,748,334,829",0,0,0,"-530,023,461,337","3,906,402,696,982","3,133,674,938,084",0,",0477326729003754225230136238102676412987",0,0,"3,637,844,484,306,950,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,599,915,152,597,120,000,000,000,000,000,000,000,000","3,214,374"
201505,5,11/5/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,5,12/5/2015,1,"4,417,597,359,256",0,0,0,"835,155,893,519","-249,035,436,673","2,936,685,792,644",",024","403,910,884,794,471,000,000,000,000,000,000,000,000",0,0,"1,070,859,810,527,340,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,035,377,533,474,240,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,2,"4,091,671,083,438",0,0,0,"894,231,804,986","622,790,554,459","3,885,423,067,387",0,"279,401,030,627,804,000,000,000,000,000,000,000,000",0,0,"91,867,477,177,851,200,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,866,626,385,443,360,000,000,000,000,000,000,000,000","7,220,324"
201505,5,12/5/2015,3,"3,942,818,643,675",0,0,0,"3,410,797,654,238","-1,399,454,129,251","3,834,933,087,872",0,"228,249,030,627,804,000,000,000,000,000,000,000,000",0,0,"853,048,970,737,329,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"971,473,248,592,377,000,000,000,000,000,000,000,000","15,456,051"
201505,5,12/5/2015,4,"398,987,432,216",21,0,0,"4,083,535,020,746","-142,600,636,839","3,759,075,878,931",",012","228,249,030,627,804,000,000,000,000,000,000,000,000",0,0,"882,751,508,075,010,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"962,985,461,929,942,000,000,000,000,000,000,000,000","16975,31"
201505,5,12/5/2015,5,"3,981,462,891,103",72,0,0,"6,780,930,672,776","-5,460,478,095,281","3,502,189,483,441",0,"228,249,030,627,804,000,000,000,000,000,000,000,000",0,0,"901,597,633,940,090,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"967,409,925,834,919,000,000,000,000,000,000,000,000","23226,3"
201505,5,12/5/2015,6,"4,090,080,386,573",72,0,0,"622,375,896,223","-5,106,988,727,961","358,952,104,686",",012","228,249,030,627,804,000,000,000,000,000,000,000,000",0,0,"950,563,837,384,742,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,949,953,441,035,300,000,000,000,000,000,000,000","22,042,838"
201505,5,12/5/2015,7,"4,139,111,282,216",0,0,0,"3,029,897,879,009","-104,770,940,173","3,512,783,320,278",",012","232,801,061,877,804,000,000,000,000,000,000,000,000",0,0,"940,101,111,125,329,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"969,124,783,052,294,000,000,000,000,000,000,000,000","16,441,421"
201505,5,12/5/2015,8,"4,678,304,644,102",0,0,0,"10,586,596,575,818","1,266,819,935,835","3,842,144,452,785",",06","539,755,127,074,892,000,000,000,000,000,000,000,000",0,0,"1,200,984,378,254,580,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,551,679,134,451,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,9,"5,099,802,319,098",11,0,0,"9,736,030,316,288","-511,007,126,834","2,527,048,359,685",",048","581,353,716,017,514,000,000,000,000,000,000,000,000",0,0,"1,433,304,705,892,600,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"969,382,424,810,285,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,10,"5,435,749,555,468",53,0,0,"1,278,562,968,811","-4,674,786,625,766","2,269,367,420,046",",24","54,221,085,887,465,600,000,000,000,000,000,000,000",0,0,"1,653,130,696,586,610,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,787,944,644,284,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,11,"5,628,366,022,914",5,0,0,"5,434,111,851,025","9,304,174,043,108","2,650,544,392,517",",036","473,761,179,094,236,000,000,000,000,000,000,000,000",0,0,"1,741,391,019,701,230,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,383,718,700,711,200,000,000,000,000,000,000,000",0
201505,5,12/5/2015,12,"5,776,287,391,856",0,0,0,"9,223,358,375,513","475,897,048,767","2,202,211,923,918",",06","311,213,637,770,661,000,000,000,000,000,000,000,000",0,0,"1,830,871,844,792,270,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,902,536,858,091,000,000,000,000,000,000,000,000","18,653,469"
201505,5,12/5/2015,13,"5,866,522,450,877",0,0,0,"5,750,025,375","2,941,929,797,807","1,392,016,388,194",",012","334,152,304,437,328,000,000,000,000,000,000,000,000",0,0,"1,888,521,069,553,460,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"977,470,711,060,107,000,000,000,000,000,000,000,000","23,296,275"
201505,5,12/5/2015,14,"5,874,475,503,364",12,0,0,"874,521,433,399","-69,707,748,814","2,322,674,626,756",0,"334,152,304,437,328,000,000,000,000,000,000,000,000",0,0,"1,901,389,286,257,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"984,161,943,655,221,000,000,000,000,000,000,000,000","22,202,113"
201505,5,12/5/2015,15,"5,595,515,753,992",7,0,0,"2,986,808,792,024","1,023,591,022,293","2,595,100,944,751",",012","322,253,554,437,328,000,000,000,000,000,000,000,000",0,0,"1,722,370,320,592,060,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"978,804,300,736,746,000,000,000,000,000,000,000,000","42,798,565"
201505,5,12/5/2015,16,"534,498,564,406",14,0,0,"1,336,153,279,722","2,653,104,480,925","3,170,647,957,436",0,"262,902,304,437,328,000,000,000,000,000,000,000,000",0,0,"1,575,888,722,709,920,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"975,286,120,339,885,000,000,000,000,000,000,000,000","21,098,318"
201505,5,12/5/2015,17,"524,264,044,234",0,0,0,"49,851,355,681","497,073,148,607","2,605,853,818,341",0,"283,346,304,437,328,000,000,000,000,000,000,000,000",0,0,"1,508,205,454,669,790,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"175,804,903,216,099,000,000,000,000,000,000,000,000","19,483,795"
201505,5,12/5/2015,18,"5,160,695,520,003",0,0,0,"1,404,406,346,761","-45,066,863,827","2,247,769,948,955",",012","508,235,637,770,661,000,000,000,000,000,000,000,000",0,0,"1,461,426,013,213,230,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,720,724,210,412,710,000,000,000,000,000,000,000,000","9,626,463"
201505,5,12/5/2015,19,"5,196,342,466,801",42,0,0,"2,167,501,500,422","-229,712,901,074","2,614,697,203,188",",06",",7681914522969076802951946515435643542949",0,0,"150,573,358,076,554,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,913,006,097,599,120,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,20,"5,373,275,298,221",71,0,0,"5,430,172,245,934","-2,681,331,529,899","2,540,367,116,755",",06",",8103936021241989103233774351720274517168",0,0,"1,626,449,248,308,160,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"373,219,382,777,527,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,21,"5,873,608,763,887",64,0,0,"3,512,193,479,977","-359,011,158,843","2,044,211,289,866",",0325",",6014539278262013268145132426536331463236",0,0,"1,934,565,847,022,010,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,829,130,854,716,130,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,22,"6,152,170,959,449",155,0,0,"1,228,034,824,057","496,466,682,606","2,885,409,517,947",",06",",1944555150836162374773653510684131073069",0,0,"2,182,878,514,771,660,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,607,807,249,413,780,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,23,"562,600,422,299",142,0,0,"2,978,843,228,888","-206,167,919,169","3,182,451,648,788",",06",",0843983254581826631231937727820618945962",0,0,"1,825,624,686,517,930,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,424,663,210,080,640,000,000,000,000,000,000,000,000","234,607"
201505,5,12/5/2015,24,"5,101,320,198,319",109,0,0,"10,708,838,566,313","566,294,025,019","4,857,581,195,036",",06",",0682416311141775299579846254147761324441",0,0,"1,489,666,966,822,810,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,106,870,045,548,580,000,000,000,000,000,000,000,000",0
201505,5,12/5/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,5,13/05/2015,1,"4,622,161,262,766",0,0,0,"-1,858,775,111,502","-906,903,624,118","3,091,373,849,498",",06","455,254,521,197,681,000,000,000,000,000,000,000,000",0,0,"3,850,458,193,878,750,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,089,415,008,524,690,000,000,000,000,000,000,000,000","3,189,923"
201505,5,13/05/2015,2,"4,278,083,286,693",83,0,0,"134,691,996,168","-270,887,875,748","3,249,943,881,295",",036","465,430,866,305,598,000,000,000,000,000,000,000,000",0,0,"342,776,458,120,499,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,759,926,929,097,510,000,000,000,000,000,000,000,000","3,229,491"
201505,5,13/05/2015,3,"4,265,459,306,089",0,0,0,"-3,714,169,782,758","-1,784,221,795,322","3,451,530,352,382",",036","418,223,070,098,726,000,000,000,000,000,000,000,000",0,0,"3,279,093,734,528,120,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,149,136,213,901,720,000,000,000,000,000,000,000,000","3,747,563"
201505,5,13/05/2015,4,"419,250,883,735",4,0,0,"-218,122,479,719","-4,877,483,788,601","265,469,398,351",",036","299,499,030,627,804,000,000,000,000,000,000,000,000",0,0,"3,173,938,515,009,390,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,114,133,133,740,000,000,000,000,000,000,000,000","5,146,155"
201505,5,13/05/2015,5,"4,065,181,588,373",84,0,0,"633,270,759,501","-4,512,056,631,481","266,128,831,537",",06","338,637,334,988,890,000,000,000,000,000,000,000,000",0,0,"3,102,752,323,759,050,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"975,225,240,496,800,000,000,000,000,000,000,000,000","8,074,933"
201505,5,13/05/2015,6,"4,168,583,011,132",53,0,0,"471,223,236,691","-1,778,166,737,244","298,717,619,424",",06","38,489,091,839,846,600,000,000,000,000,000,000,000",0,0,"3,211,980,442,797,020,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,655,625,727,830,000,000,000,000,000,000,000,000","6762,01"
201505,5,13/05/2015,7,"4,241,506,567,217",50,0,0,"-2,561,225,510,932","1,029,729,306,351","2,933,014,627,648",",06","487,443,553,815,133,000,000,000,000,000,000,000,000",0,0,"3,319,263,943,338,050,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,499,501,362,024,300,000,000,000,000,000,000,000",0
201505,5,13/05/2015,8,"4,817,168,125,327",90,0,0,"4,792,371,571,489","-156,938,002,751","2,231,961,774,001",",06",",0762745571112708578399337777196880582059",0,0,"433,994,375,064,257,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"974,095,925,345,490,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,9,"5,277,049,094,432",140,0,0,"4,301,976,488,677","792,762,890,129","3,207,873,906,053",",06","705,876,556,169,128,000,000,000,000,000,000,000,000",0,0,"5,288,685,826,125,080,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"972,606,632,290,520,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,10,"5,655,188,757,543",153,0,0,"5,483,174,785,221","-2,228,492,796,168","3,522,457,321,815",",06",",0738370663311985361390667886550777676121",0,0,"6,080,001,257,221,570,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,601,178,576,135,300,000,000,000,000,000,000,000",0
201505,5,13/05/2015,11,"5,805,713,539,713",56,0,0,"1,016,653,940,143","106,354,702,508","4,496,731,452,173",",06","750,269,413,311,985,000,000,000,000,000,000,000,000",0,0,"6,192,576,878,901,000,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"981,195,726,721,417,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,12,"5,958,627,821,019",5,0,0,"3,820,002,062,789","632,622,279,289","46,422,014,607",",06","645,890,829,978,652,000,000,000,000,000,000,000,000",0,0,"640,978,244,881,589,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"986,001,835,443,037,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,13,"6,014,479,574,375",0,0,0,"-1,548,030,726,089","3,561,160,947,503","2,915,614,599,453",",06","617,075,413,311,985,000,000,000,000,000,000,000,000",0,0,"6,519,560,713,119,280,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"979,137,143,538,751,000,000,000,000,000,000,000,000","18,168,744"
201505,5,13/05/2015,14,"5,985,399,286,377",0,0,0,"-950,826,139,613","1,305,243,598,192","288,516,468,869",",036","576,186,079,978,652,000,000,000,000,000,000,000,000",0,0,"6,456,668,367,774,060,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"979,630,962,190,274,000,000,000,000,000,000,000,000","8,165,854"
201505,5,13/05/2015,15,"5,775,001,222,122",0,0,0,"2,725,373,209","325,179,892,372","3,019,410,376,385",0,"533,866,079,978,652,000,000,000,000,000,000,000,000",0,0,"6,010,718,461,088,650,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,825,727,373,867,800,000,000,000,000,000,000,000","2,707,481"
201505,5,13/05/2015,16,"5,470,056,351,444",0,0,0,"-385,575,532,339","1,673,377,344,884","3,221,788,146,471",",012","453,519,413,311,985,000,000,000,000,000,000,000,000",0,0,"5,392,694,602,196,780,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,572,983,808,194,100,000,000,000,000,000,000,000","20,601,989"
201505,5,13/05/2015,17,"5,272,853,518,437",0,0,0,"526,906,596,983","-620,839,133,967","2,901,689,998,158",",012","453,519,413,311,985,000,000,000,000,000,000,000,000",0,0,"5,010,875,803,223,310,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"487,383,209,823,363,000,000,000,000,000,000,000,000","12,859,495"
201505,5,13/05/2015,18,"5,254,744,420,109",0,0,0,"540,205,321,789","-352,824,238,694","2,647,476,686,571",",06","453,519,413,311,985,000,000,000,000,000,000,000,000",0,0,"4,976,516,183,976,190,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,298,098,806,110,930,000,000,000,000,000,000,000,000","2,179,033"
201505,5,13/05/2015,19,"5,316,123,107,727",0,0,0,"4,235,488,239,936","-890,037,885,007","2,683,732,710,254",",06","741,798,857,556,682,000,000,000,000,000,000,000,000",0,0,"5,093,452,781,728,390,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,959,818,661,257,710,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,20,"5,389,206,430,672",0,0,0,"1,769,480,253,708","-280,459,518,625","2,361,261,584,674",",06","1,690,472,161,032,350,000,000,000,000,000,000,000,000",0,0,"5,234,459,742,342,870,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,162,871,702,163,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,21,"5,841,000,783,238",0,0,0,"163,449,899,392","-353,593,005,101","636,038,804,478",",06","2,242,894,421,016,300,000,000,000,000,000,000,000,000",0,0,"6,148,890,431,616,020,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"861,842,756,482,609,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,22,"615,776,696,711",0,0,0,"729,439,319,258","762,599,769,863","813,821,550,619",600,",1206789254581826631231937727820618945962",0,0,"68,339,016,518,790,200,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,540,239,137,205,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,23,"5,650,999,462,544",40,0,0,"3,072,300,466,872","-2,143,518,788,691","1,438,507,473,077",",06",",1189615867925080599485905981788872914217",0,0,"5,837,129,312,907,490,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112,137,613,761,584,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,24,"5,145,487,455,143",20,0,0,"1,944,002,944,335","512,281,343,573","2,557,941,110,042",",06","1,534,113,506,989,860,000,000,000,000,000,000,000,000",0,0,"4,808,890,051,926,340,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,691,094,512,252,230,000,000,000,000,000,000,000,000",0
201505,5,13/05/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,5,14/05/2015,1,"4,638,001,882,825",0,0,0,"91,271,147,445","-1,897,419,830,452","3,187,376,203,375",500,",0453876556169128218533525029407920533264",0,0,"2,733,548,951,618,280,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,367,560,839,290,260,000,000,000,000,000,000,000,000",0
201505,5,14/05/2015,2,"4,257,090,189,668",0,0,0,"2,087,273,266,993","66,101,986,414","3,238,816,544,837",",18",",0488086348178887291421600662222803119418",0,0,"2,302,982,917,472,820,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,885,478,642,350,660,000,000,000,000,000,000,000,000","1,086,239"
201505,5,14/05/2015,3,"406,872,944,367",0,0,0,"-734,921,084,279","-1,076,700,587,042","2,329,728,418,505",",09",",0491151335065133098069969067224327974557",0,0,"2,103,694,336,683,940,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,345,486,722,691,030,000,000,000,000,000,000,000,000","705,367"
201505,5,14/05/2015,4,"400,061,714,162",0,0,0,"372,314,538,684","349,034,769,301","2,831,321,504,353",",09",",0491151335065133098069969067224327974557",0,0,"2,033,850,362,644,090,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,199,806,464,812,200,000,000,000,000,000,000,000,000","466,428"
201505,5,14/05/2015,5,"3,986,080,092,835",0,0,0,"40,934,101,606","-25,215,054,448","2,666,216,320,145",",24",",0491151335065133098069969067224327974557",0,0,"2,019,096,406,663,020,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"647,880,262,477,525,000,000,000,000,000,000,000,000","54,298"
