MONTH;VERSION;DATE;HOUR;SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);REMUNERATION FOR SYSTEM PRIMARY CONTROL (€);REMUNERATION FOR SYSTEM SECONDARY CONTROL (€);REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€);REMUNERATION FOR STANDING ENERGY RESERVE (€);REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€);REMUNERATION FOR BLACK START (€);ADDITIONAL COST FOR NATURAL GAS PROVISION (€);REMUNERATION FOR CONTRACTED UNITS (€);REMUNERATION FOR EMERGENCY RESERVE UNITS (€);REMUNERATION FOR EMERGENCY IMPORTS (€);REMUNERATION FOR EMERGENCY EXPORTS (€);REMUNERATION FOR CROSS-BORDER MECHANISM (€);REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€);AMOUNT IN DAS FOR PRODUCTION FROM CONTRACTED UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€);AMOUNT IN DAS FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€);EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY IMPORTS INCLUDED IN DAS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY EXPORTS INCLUDED IN DAS (€);IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€);EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€)
201010;17;7/10/2010;12;6603,064168;324;210;0;10367,544;0;0;217,1258583;0;0;0;0;0;0;0;8245,461573;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;13;6712,756903;344;210;0;10272,62133;0;0;224,1737476;0;0;0;0;0;0;0;3156,003768;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;14;6619,902071;347;213;0;10399,33533;0;0;218,3921292;0;0;0;0;0;0;0;7703,955428;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;15;6201,103054;347;213;0;12220,8075;0;0;192,4413772;0;0;0;0;0;0;0;8705,122545;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;16;5835,290205;347;213;0;10913,1;0;0;171,1164775;0;0;0;0;0;0;0;8424,016082;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;17;5625,611608;347;213;0;10810,272;0;0;159,4577979;0;0;0;0;0;0;0;8434,602665;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;18;5708,260907;514;388;0;11310,40867;0;0;173,8415881;0;0;0;0;0;0;0;6808,953076;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;19;6017,449806;534;408;0;11634,82133;0;0;193,1228493;0;0;0;0;0;0;0;6001,064283;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;20;6786,113469;534;408;0;12060,01;0;0;242,0924003;0;0;0;0;0;0;0;-28460,3648;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;21;7002,566144;586;391;0;12970,86667;0;0;255,7022294;0;0;0;0;0;0;0;-27480,20699;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;22;6428,515394;531;319;0;1215,353333;0;0;212,9680025;0;0;0;0;0;0;0;3195,773648;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;23;5785,91341;526;299;0;10642,702;0;0;173,1950177;0;0;0;0;0;0;0;10633,18267;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;24;5227,342991;557;337;0;10410,0975;0;0;144,8286139;0;0;0;0;0;0;0;10908,23828;0;0;0;0;0;0;0;0;0;0
201010;17;7/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;1;4760,474046;557;327;61,2;7770,411;0;0;127,0616923;0;0;0;0;0;0;0;6274,748863;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;2;4434,771316;422;253;61,2;5754,672;0;0;107,8805263;0;0;0;0;0;0;0;10106,8129;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;3;4255,1498;480;308;61,2;5913,072;0;0;102,2208939;0;0;0;0;0;0;0;11103,07441;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;4;4149,359088;302;133;61,2;5972,472;0;0;90,02774762;0;0;0;0;0;0;0;10547,86384;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;5;4109,271548;255;123;61,2;5992,272;0;0;87,93408964;0;0;0;0;0;0;0;10539,00452;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;6;4140,649937;255;123;61,2;6012,072;0;0;89,24282354;0;0;0;0;0;0;0;10565,23377;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;7;4557,652074;165;123;68;6012,072;0;0;107,5531024;0;0;0;0;0;0;0;10465,74064;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;8;5295,047348;455;278;72;3775,332;0;0;152,4739628;0;0;0;0;0;0;0;6446,245764;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;9;5709,236327;322;213;788;1721,010667;0;0;172,1795982;0;0;0;0;0;0;0;-6293,557307;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;10;6145,64234;225;163;72;7291,624667;0;0;195,3808681;0;0;0;0;0;0;0;5654,328981;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;11;6295,763946;205;143;61,2;8211,354667;0;0;203,5238124;0;0;0;0;0;0;0;5217,376748;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;12;6367,257903;205;143;61,2;8401,572667;0;0;208,0686306;0;0;0;0;0;0;0;5285,983134;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;13;6390,970884;225;163;61,2;8377,268667;0;0;210,8721556;0;0;0;0;0;0;0;5365,052221;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;14;6349,091809;205;143;72;9729,668667;0;0;206,9090696;0;0;0;0;0;0;0;5469,023268;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;15;6064,691584;225;163;61,2;8277,455667;0;0;190,3988915;0;0;0;0;0;0;0;5060,996906;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;16;5743,796809;225;163;61,2;3901,772;0;0;171,2830096;0;0;0;0;0;0;0;5229,094027;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;17;5574,325482;225;163;61,2;3826,944;0;0;161,5954763;0;0;0;0;0;0;0;5364,336041;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;18;5647,634704;510;298;788;11118,688;0;0;173,542827;0;0;0;0;0;0;0;-6129,126905;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;19;5993,724576;510;298;788;1162,726667;0;0;194,334375;0;0;0;0;0;0;0;-11590,22261;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;20;6787,963196;375;163;780,8;8866,566667;0;0;237,192089;0;0;0;0;0;0;0;-500,760219;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;21;6974,259363;458;255;788;4751,488333;0;0;256,5652503;0;0;0;0;0;0;0;-11610,71504;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;22;6438,025263;490;278;780,8;2018,9;0;0;221,4291864;0;0;0;0;0;0;0;-2045,827803;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;23;5784,811354;510;298;788;8126,094667;0;0;181,6431054;0;0;0;0;0;0;0;-6284,358626;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;24;5297,290256;482;243;47,6;6959,667;0;0;150,6868166;0;0;0;0;0;0;0;5702,781121;0;0;0;0;0;0;0;0;0;0
201010;17;8/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;1;4923,364333;439;238;61,2;4336,2;0;0;514,4985784;0;0;0;0;0;0;0;15795,50374;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;2;4546,610953;530;383;61,2;3313,2;0;0;469,3322939;0;0;0;0;0;0;0;19097,30472;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;3;4287,474433;570;423;38,7;3385,8;0;0;428,5331746;0;0;0;0;0;0;0;20016,1411;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;4;4101,72799;570;470;61,2;3425,4;0;0;403,6601821;0;0;0;0;0;0;0;19274,67138;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;5;4050,173228;505;366;61,2;3405,6;0;0;376,6581315;0;0;0;0;0;0;0;19399,71695;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;6;4070,590047;463;324;61,2;3425,4;0;0;372,9854426;0;0;0;0;0;0;0;19301,50156;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;7;4197,917295;515;368;66;5722,2;0;0;402,634725;0;0;0;0;0;0;0;20244,82499;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;8;4411,75302;535;393;61,2;4943,532;0;0;445,8587388;0;0;0;0;0;0;0;21158,8232;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;9;5028,098953;533;315;72;4855,983;0;0;551,3680302;0;0;0;0;0;0;0;11586,60399;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;10;5627,639615;373;194;72;177,8933333;0;0;654,5544515;0;0;0;0;0;0;0;11611,05019;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;11;5957,265903;289;210;72;3311,354667;0;0;734,582357;0;0;0;0;0;0;0;6387,998057;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;12;6119,914777;279;200;72;4128,282667;0;0;771,396369;0;0;0;0;0;0;0;8100,212301;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;13;6211,216855;279;200;72;4298,933333;0;0;793,8456695;0;0;0;0;0;0;0;8560,219283;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;14;6174,372165;327;200;72;4716,282667;0;0;784,7475677;0;0;0;0;0;0;0;7871,544588;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;15;5802,423381;327;200;72;4689,234667;0;0;695,838408;0;0;0;0;0;0;0;5171,715488;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;16;5499,664209;328;201;72;331,3633333;0;0;627,6334286;0;0;0;0;0;0;0;5832,581838;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;17;5369,736055;328;201;72;2942,221333;0;0;599,3497244;0;0;0;0;0;0;0;8335,729344;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;18;5420,476;435;176;72;3922,644;0;0;604,9011884;0;0;0;0;0;0;0;8755,512667;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;19;5719,894311;456;206;72;438,2266667;0;0;678,2080643;0;0;0;0;0;0;0;8890,886337;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;20;6639,936144;580;355;788;5100,233333;0;0;944,9800822;0;0;0;0;0;0;0;-22709,54407;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;21;6774,301745;605;350;788;6157,533333;0;0;980,2565598;0;0;0;0;0;0;0;-45360,85329;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;22;6348,870336;589;324;780,8;5370,866667;0;0;859,9644894;0;0;0;0;0;0;0;-10411,43979;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;23;5790,848241;469;207;72;4,6496;0;0;694,7780547;0;0;0;0;0;0;0;8688,826624;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;24;5383,406719;530;234;47,6;4104,144;0;0;609,4342885;0;0;0;0;0;0;0;5992,818951;0;0;0;0;0;0;0;0;0;0
201010;17;9/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;1;4888,174466;440;208;80;2484,735;0;0;597,7900918;0;0;0;0;0;0;0;10630,14608;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;2;4464,26742;555;398;80;1207,272;0;0;544,1740392;0;0;0;0;0;0;0;4935,051438;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;3;4195,049708;540;383;80;1207,272;0;0;482,4153799;0;0;0;0;0;0;0;6756,830881;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;4;4040,001359;388;231;61;1207,272;0;0;419,8745551;0;0;0;0;0;0;0;7223,919102;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;5;3950,683434;355;198;36;1207,272;0;0;396,1692212;0;0;0;0;0;0;0;7397,12831;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;6;3946,630137;355;198;80;1207,272;0;0;395,3954784;0;0;0;0;0;0;0;7422,374315;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;7;3991,427405;355;198;61;1207,272;0;0;403,9889402;0;0;0;0;0;0;0;7422,302004;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;8;4017,437361;345;183;61;1239,612;0;0;406,1151235;0;0;0;0;0;0;0;7303,697674;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;9;4394,205767;399;217;61;2939,772;0;0;489,4283722;0;0;0;0;0;0;0;7303,644294;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;10;4863,492319;365;238;80;397,09;0;0;599,0383294;0;0;0;0;0;0;0;3916,750009;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;11;5308,774251;385;258;788;538,7933333;0;0;713,292006;0;0;0;0;0;0;0;-8186,254174;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;12;5727,258763;385;258;788;5516,566667;0;0;824,5670946;0;0;0;0;0;0;0;-6692,21583;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;13;5918,593596;385;258;788;5040,277667;0;0;878,1287393;0;0;0;0;0;0;0;-7276,806308;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;14;5754,526594;385;258;780,8;306,3233333;0;0;832,0973865;0;0;0;0;0;0;0;883,4179231;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;15;5257,300444;495;368;80;275,99;0;0;728,3692169;0;0;0;0;0;0;0;3334,296257;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;16;4926,007781;403;226;80;161,96;0;0;610,9605348;0;0;0;0;0;0;0;4178,093586;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;17;4883,729533;415;238;80;5509,944;0;0;603,8004308;0;0;0;0;0;0;0;4001,147308;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;18;5001,988238;425;248;80;146,56;0;0;634,4199015;0;0;0;0;0;0;0;2269,244326;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;19;5411,939849;415;288;80;171,8933333;0;0;747,8262103;0;0;0;0;0;0;0;-3107,634449;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;20;6205,387791;415;288;663,68;2809,300667;0;0;970,5162634;0;0;0;0;0;0;0;1743,554399;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;21;6442,535361;670;493;663,68;3149,783333;0;0;1107,184808;0;0;0;0;0;0;0;-2422,12468;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;22;6163,670365;670;493;663,68;3097,533333;0;0;1019,939098;0;0;0;0;0;0;0;-649,1203235;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;23;5641,796079;620;443;663,68;2,179633333;0;0;852,2209257;0;0;0;0;0;0;0;-1495,660184;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;24;5233,793915;572;445;61,2;1,529283333;0;0;742,2878534;0;0;0;0;0;0;0;7315,897747;0;0;0;0;0;0;0;0;0;0
201010;17;10/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;1;4684,297962;427;250;80;6978,972;0;0;460,3266033;0;0;0;0;0;0;0;22505,69777;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;2;4260,866909;399;182;36;3596,472;0;0;373,2002615;0;0;0;0;0;0;0;24084,4418;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;3;3998,709484;259;42;36;1880,901;0;0;308,6957043;0;0;0;0;0;0;0;11867,62768;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;4;3892,521794;259;37;25;1782;0;0;291,940761;0;0;0;0;0;0;0;16327,34419;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;5;3883,891224;259;37;25;1782;0;0;290,6597662;0;0;0;0;0;0;0;16328,11251;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;6;4014,950218;259;42;61;1782;0;0;311,1821587;0;0;0;0;0;0;0;16488,51373;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;7;4498,133897;309;92;779,2;1782;0;0;398,3511184;0;0;0;0;0;0;0;16030,82459;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;8;5235,484184;438;214;80;3330,954;0;0;561,4694423;0;0;0;0;0;0;0;10126,97613;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;9;5689,267075;494;270;80;189,2266667;0;0;671,4304469;0;0;0;0;0;0;0;-9727,659581;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;10;6125,00373;485;261;80;251,7266667;0;0;771,0342457;0;0;0;0;0;0;0;5072,762489;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;11;6290,532077;538;314;80;293,8933333;0;0;824,706542;0;0;0;0;0;0;0;4529,222022;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;12;6400,107699;519;295;80;2734,644;0;0;847,4819693;0;0;0;0;0;0;0;4883,23031;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;13;6516,068279;490;266;80;294,0866667;0;0;869,6402806;0;0;0;0;0;0;0;5114,428926;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;14;6581,910519;540;316;80;2940,866667;0;0;899,6020669;0;0;0;0;0;0;0;-10093,21714;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;15;6389,673115;489;265;80;2881,362;0;0;837,2762777;0;0;0;0;0;0;0;6734,734277;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;16;6073,360775;505;281;80;264,2266667;0;0;763,4121531;0;0;0;0;0;0;0;4376,051036;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;17;5905,455567;509;285;80;264,2266667;0;0;724,536975;0;0;0;0;0;0;0;6800,148938;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;18;5966,060524;512;288;80;264,2266667;0;0;739,5022363;0;0;0;0;0;0;0;7209,705161;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;19;6261,561923;504;280;80;264,2266667;0;0;809,0553717;0;0;0;0;0;0;0;5359,400809;0;0;0;0;0;0;0;0;0;0
201010;17;11/10/2010;20;6936,789056;569;345;68;6313,593;0;0;1002,516478;0;0;0;0;0;0;0;-2243,628882;0;0;0;0;0;18201,2;0;0;0;0
201010;17;11/10/2010;21;7075,244891;559;335;68;8057,577;0;0;1038,198634;0;0;0;0;0;0;0;4763,874146;0;0;0;0;0;13065,8;0;0;0;0
201010;17;11/10/2010;22;6564,891507;559;335;68;7293,627;0;0;900,1188487;0;0;0;0;0;0;0;4864,565153;0;0;0;0;0;13024,8;0;0;0;0
201010;17;11/10/2010;23;5810,275793;509;285;68;1,838933333;0;0;702,4283865;0;0;0;0;0;0;0;6772,243046;0;0;0;0;0;9988;0;0;0;0
201010;17;11/10/2010;24;5412,523989;503;236;68;1728,144;0;0;603,2332715;0;0;0;0;0;0;0;4581,017699;0;0;0;0;0;12775,4;0;0;0;0
201010;17;11/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;1;4862,783879;557;315;68;3803,151;0;0;124,6767635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;2;4490,220483;539;250;61;5148;0;0;104,4948212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;3;4266,271863;499;210;61;5148;0;0;93,18169201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;4;4155,338615;432;143;61;5148;0;0;85,92092278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;5;4144,87768;364;75;61;5148;0;0;82,81278813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;6;4222,890137;364;75;61;5148;0;0;85,90299416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;7;4648,523168;414;125;663;7088,4;0;0;105,9682473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;8;5353,79181;544;157;61,2;5712,96;0;0;141,2295874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;9;5806,484306;454;72;61,2;5474,149333;0;0;160,7046369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;10;6333,597541;534;147;72;3910,600667;0;0;195,3114864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;11;6604,860149;524;142;61,2;259,8616667;0;0;211,690368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;12;6704,170052;524;135;61,2;2652,925333;0;0;217,5226505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;13;6803,072387;514;132;61,2;4771,587333;0;0;223,6658496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;14;6758,210269;525;148;61,2;4712,787333;0;0;221,8080356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;15;6418,221989;524;142;61,2;4507,608;0;0;200,1403952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;16;6067,267244;469;92;72;3899,354667;0;0;176,4232336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;17;5895,750984;479;124;72;3883,021333;0;0;168,5212743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;18;5999,610786;489;129;72;3941,821333;0;0;174,6713851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;19;6353,331036;439;79;72;3992,454667;0;0;192,4130199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;20;7078,024288;529;169;72;4662,502333;0;0;244,2401823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;21;7201,270298;489;134;72;5362,813667;0;0;250,2245549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;22;6636,60341;559;194;72;7348,982167;0;0;216,9780606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;23;5945,00586;509;127;72;3907,537667;0;0;171,4596946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;24;5505,033018;514;175;72;6142,455;0;0;150,037356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;12/10/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;1;4946,556983;569;230;61,2;7124,601;0;0;0;0;0;0;0;0;0;0;20685,69337;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;2;4548,339552;511;155;61,2;6474,336;0;0;0;0;0;0;0;0;0;0;26193,33955;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;3;4295,510471;514;173;61,2;5999,4;0;0;0;0;0;0;0;0;0;0;26985,46244;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;4;4171,223903;532;170;61,2;5999,4;0;0;0;0;0;0;0;0;0;0;27699,45378;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;5;4140,861505;529;167;61,2;5999,4;0;0;0;0;0;0;0;0;0;0;28193,28656;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;6;4274,819586;512;150;61,2;5959,8;0;0;0;0;0;0;0;0;0;0;28409,68036;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;7;4746,357763;504;102;68;8882,907;0;0;0;0;0;0;0;0;0;0;23682,7565;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;8;5427,274621;439;35;72;5809,683;0;0;0;0;0;0;0;0;0;0;9327,366146;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;9;5879,300448;544;127;72;479,8933333;0;0;0;0;0;0;0;0;0;0;-8717,392273;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;10;6397,110794;384;50;72;275,2266667;0;0;0;0;0;0;0;0;0;0;-11315,01353;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;11;6591,809407;435;35;72;275,2866667;0;0;0;0;0;0;0;0;0;0;-488,5336827;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;12;6692,424334;437;50;72;268,8966667;0;0;0;0;0;0;0;0;0;0;12482,58045;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;13;6740,416944;437;50;72;4889,187333;0;0;0;0;0;0;0;0;0;0;-352,4492173;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;14;6694,948842;384;50;72;4814,021333;0;0;0;0;0;0;0;0;0;0;12014,42712;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;15;6430,12977;384;50;72;251,2266667;0;0;0;0;0;0;0;0;0;0;-910,465057;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;16;6029,922345;404;70;72;3939,208;0;0;0;0;0;0;0;0;0;0;10337,45935;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;17;5809,059422;379;62;72;177,8933333;0;0;0;0;0;0;0;0;0;0;15920,75826;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;18;5851,154636;369;52;61,2;177,8933333;0;0;0;0;0;0;0;0;0;0;14924,61205;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;19;6175,077386;369;52;72;177,8933333;0;0;0;0;0;0;0;0;0;0;11424,71041;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;20;6905,297378;349;32;61,2;4541,026;0;0;0;0;0;0;0;0;0;0;330,7041687;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;21;6976,041725;479;118;72;4930,249333;0;0;0;0;0;0;0;0;0;0;39,22584618;0;0;0;0;0;0;0;0;0;0
201010;17;13/10/2010;22;6470,760426;474;127;72;203,7533333;0;0;0;0;0;0;0;0;0;0;409,212131;0;0;0;0;0;0;0;0;0;0
